    0.525213    -1.134100
    0.528529    -1.114500
    0.531845    -1.100500
    0.535161    -1.091500
    0.538477    -1.087200
    0.541793    -1.086600
    0.545108    -1.089500
    0.548424    -1.095300
    0.551740    -1.103300
    0.555056    -1.113000
    0.558372    -1.123900
    0.561688    -1.135800
    0.565003    -1.148100
    0.568319    -1.160400
    0.571635    -1.172700
    0.574951    -1.184600
    0.578267    -1.195900
    0.581583    -1.206500
    0.584898    -1.216200
    0.588214    -1.224800
    0.591530    -1.232200
    0.594846    -1.238500
    0.598162    -1.243400
    0.601477    -1.246900
    0.604793    -1.249100
    0.608109    -1.249800
    0.608109    -1.249800
    0.612170    -1.236700
    0.616231    -1.197800
    0.620292    -1.134800
    0.624353    -1.049700
    0.628414    -0.945200
    0.632475    -0.823600
    0.636536    -0.687200
    0.640597    -0.538000
    0.644659    -0.377600
    0.648720    -0.207500
    0.652781    -0.027700
    0.656842     0.158700
    0.660903     0.351900
    0.664964     0.551400
    0.669025     0.756500
    0.673086     0.966700
    0.677147     1.181600
    0.681208     1.400700
    0.685269     1.623800
    0.689330     1.850600
    0.693391     2.080400
    0.697452     2.313300
    0.701513     2.548100
    0.705574     2.784900
    0.709635     3.023200
    0.713696     3.262300
    0.717757     3.501600
    0.721818     3.741600
    0.725879     3.978500
    0.729940     4.212500
    0.734001     4.441900
    0.738062     4.664300
    0.742124     4.877000
    0.746185     5.075900
    0.750246     5.255700
    0.754307     5.409700
    0.758368     5.529700
    0.762429     5.606500
    0.766490     5.633900

    0.000000     1.859500
    0.005243     1.782200
    0.010486     1.724000
    0.015728     1.684700
    0.020971     1.663300
    0.026214     1.659400
    0.031457     1.671800
    0.036699     1.699500
    0.041942     1.741500
    0.047185     1.796700
    0.052428     1.864100
    0.057671     1.942900
    0.062913     2.032200
    0.068156     2.131300
    0.073399     2.239600
    0.078642     2.356700
    0.083885     2.481200
    0.089127     2.613100
    0.094370     2.751900
    0.099613     2.897000
    0.104856     3.047300
    0.110098     3.202600
    0.115341     3.362300
    0.120584     3.525600
    0.125827     3.692100
    0.131070     3.860800
    0.136312     4.030800
    0.141555     4.201600
    0.146798     4.371400
    0.152041     4.539300
    0.157283     4.703800
    0.162526     4.864100
    0.167769     5.016400
    0.173012     5.159300
    0.178255     5.289900
    0.183497     5.404800
    0.188740     5.500200
    0.193983     5.572900
    0.199226     5.618000
    0.204469     5.633900
    0.204469     5.633900
    0.209158     5.621700
    0.213847     5.584500
    0.218536     5.527500
    0.223226     5.452900
    0.227915     5.364100
    0.232604     5.264800
    0.237294     5.157800
    0.241983     5.045700
    0.246672     4.930200
    0.251361     4.813100
    0.256051     4.695600
    0.260740     4.578600
    0.265429     4.462900
    0.270119     4.347600
    0.274808     4.236200
    0.279497     4.127800
    0.284186     4.022700
    0.288876     3.921100
    0.293565     3.823200
    0.298254     3.729100
    0.302944     3.639200
    0.307633     3.553600
    0.312322     3.472200
    0.317011     3.395500
    0.321701     3.323400
    0.326390     3.255900
    0.331079     3.193100
    0.335769     3.135400
    0.340458     3.081600
    0.345147     3.033500
    0.349836     2.990600
    0.354526     2.952400
    0.359215     2.919300
    0.363904     2.891100
    0.368594     2.868200
    0.373283     2.850300
    0.377972     2.837500
    0.382661     2.829800
    0.387351     2.827200
    0.387351     2.827200
    0.389695     2.825100
    0.392040     2.818800
    0.394385     2.808300
    0.396729     2.793900
    0.399074     2.775700
    0.401419     2.754100
    0.403763     2.729300
    0.406108     2.701600
    0.408453     2.671100
    0.410797     2.638700
    0.413142     2.604500
    0.415486     2.568700
    0.417831     2.531700
    0.420176     2.493900
    0.422520     2.455500
    0.424865     2.416700
    0.427210     2.378000
    0.429554     2.339400
    0.431899     2.300800
    0.434244     2.263300
    0.436588     2.226500
    0.438933     2.190900
    0.441278     2.156400
    0.443622     2.123200
    0.445967     2.091400
    0.448311     2.061400
    0.450656     2.033000
    0.453001     2.006200
    0.455345     1.981600
    0.457690     1.959000
    0.460035     1.938600
    0.462379     1.920400
    0.464724     1.904500
    0.467069     1.890900
    0.469413     1.879800
    0.471758     1.870900
    0.474103     1.864500
    0.476447     1.860800
    0.478792     1.859500
    0.478792     1.859500
    0.482108     1.800700
    0.485424     1.747500
    0.488739     1.700400
    0.492055     1.660000
    0.495371     1.626800
    0.498687     1.601700
    0.502003     1.585100
    0.505318     1.577800
    0.508634     1.580300
    0.511950     1.593100
    0.515266     1.616700
    0.518582     1.651200
    0.521898     1.696500
    0.525213     1.752700
    0.528529     1.819500
    0.531845     1.896200
    0.535161     1.982300
    0.538477     2.077300
    0.541793     2.180700
    0.545108     2.291200
    0.548424     2.408000
    0.551740     2.530900
    0.555056     2.658800
    0.558372     2.791300
    0.561688     2.927000
    0.565003     3.065700
    0.568319     3.206700
    0.571635     3.348200
    0.574951     3.489600
    0.578267     3.629500
    0.581583     3.766500
    0.584898     3.898600
    0.588214     4.024100
    0.591530     4.139700
    0.594846     4.242000
    0.598162     4.327500
    0.601477     4.392500
    0.604793     4.433200
    0.608109     4.447100
    0.608109     4.447100
    0.612170     4.448200
    0.616231     4.451700
    0.620292     4.457600
    0.624353     4.465800
    0.628414     4.476300
    0.632475     4.489200
    0.636536     4.503800
    0.640597     4.521400
    0.644659     4.541200
    0.648720     4.563300
    0.652781     4.587900
    0.656842     4.614600
    0.660903     4.643500
    0.664964     4.674500
    0.669025     4.707700
    0.673086     4.743000
    0.677147     4.780300
    0.681208     4.819600
    0.685269     4.860700
    0.689330     4.904000
    0.693391     4.948500
    0.697452     4.994600
    0.701513     5.041800
    0.705574     5.089900
    0.709635     5.139800
    0.713696     5.189300
    0.717757     5.238800
    0.721818     5.288100
    0.725879     5.336600
    0.729940     5.383700
    0.734001     5.428900
    0.738062     5.471400
    0.742124     5.510600
    0.746185     5.545600
    0.750246     5.575700
    0.754307     5.600000
    0.758368     5.619200
    0.762429     5.630200
    0.766490     5.633900

    0.000000     1.859500
    0.005243     1.949300
    0.010486     2.045400
    0.015728     2.146900
    0.020971     2.253500
    0.026214     2.365200
    0.031457     2.481200
    0.036699     2.601700
    0.041942     2.725500
    0.047185     2.852500
    0.052428     2.982000
    0.057671     3.113500
    0.062913     3.246500
    0.068156     3.380200
    0.073399     3.514000
    0.078642     3.647600
    0.083885     3.779900
    0.089127     3.910400
    0.094370     4.038500
    0.099613     4.163800
    0.104856     4.285800
    0.110098     4.404100
    0.115341     4.518400
    0.120584     4.628400
    0.125827     4.734900
    0.131070     4.836100
    0.136312     4.932400
    0.141555     5.024200
    0.146798     5.110700
    0.152041     5.192200
    0.157283     5.268300
    0.162526     5.338900
    0.167769     5.403200
    0.173012     5.460800
    0.178255     5.511200
    0.183497     5.553700
    0.188740     5.587700
    0.193983     5.613700
    0.199226     5.628800
    0.204469     5.633900
    0.204469     5.633900
    0.209158     5.621700
    0.213847     5.584500
    0.218536     5.527600
    0.223226     5.452900
    0.227915     5.364200
    0.232604     5.264800
    0.237294     5.157900
    0.241983     5.045700
    0.246672     4.930300
    0.251361     4.813100
    0.256051     4.695600
    0.260740     4.578600
    0.265429     4.462900
    0.270119     4.347600
    0.274808     4.236200
    0.279497     4.127800
    0.284186     4.022700
    0.288876     3.921100
    0.293565     3.823200
    0.298254     3.729100
    0.302944     3.639200
    0.307633     3.553600
    0.312322     3.472200
    0.317011     3.395500
    0.321701     3.323400
    0.326390     3.255900
    0.331079     3.193100
    0.335769     3.135400
    0.340458     3.081600
    0.345147     3.033500
    0.349836     2.990600
    0.354526     2.952500
    0.359215     2.919300
    0.363904     2.891100
    0.368594     2.868200
    0.373283     2.850300
    0.377972     2.837500
    0.382661     2.829800
    0.387351     2.827300
    0.387351     2.827300
    0.389695     2.825100
    0.392040     2.818800
    0.394385     2.808300
    0.396729     2.793900
    0.399074     2.775700
    0.401419     2.754100
    0.403763     2.729300
    0.406108     2.701600
    0.408453     2.671100
    0.410797     2.638700
    0.413142     2.604500
    0.415486     2.568700
    0.417831     2.531700
    0.420176     2.493900
    0.422520     2.455500
    0.424865     2.416800
    0.427210     2.378000
    0.429554     2.339400
    0.431899     2.300800
    0.434244     2.263300
    0.436588     2.226500
    0.438933     2.190900
    0.441278     2.156400
    0.443622     2.123200
    0.445967     2.091400
    0.448311     2.061400
    0.450656     2.033000
    0.453001     2.006200
    0.455345     1.981600
    0.457690     1.959100
    0.460035     1.938700
    0.462379     1.920400
    0.464724     1.904500
    0.467069     1.890900
    0.469413     1.879800
    0.471758     1.870900
    0.474103     1.864500
    0.476447     1.860800
    0.478792     1.859500
    0.478792     1.859500
    0.482108     1.923300
    0.485424     1.991800
    0.488739     2.064100
    0.492055     2.140100
    0.495371     2.219200
    0.498687     2.301700
    0.502003     2.386100
    0.505318     2.472600
    0.508634     2.560900
    0.511950     2.650700
    0.515266     2.741600
    0.518582     2.833300
    0.521898     2.925500
    0.525213     3.017800
    0.528529     3.110100
    0.531845     3.201600
    0.535161     3.292300
    0.538477     3.381700
    0.541793     3.470200
    0.545108     3.556100
    0.548424     3.639600
    0.551740     3.720500
    0.555056     3.798300
    0.558372     3.872900
    0.561688     3.943700
    0.565003     4.010700
    0.568319     4.073700
    0.571635     4.132200
    0.574951     4.186000
    0.578267     4.235000
    0.581583     4.279100
    0.584898     4.318200
    0.588214     4.352400
    0.591530     4.381400
    0.594846     4.405000
    0.598162     4.423400
    0.601477     4.436500
    0.604793     4.444400
    0.608109     4.447100
    0.608109     4.447100
    0.612170     4.448200
    0.616231     4.451700
    0.620292     4.457600
    0.624353     4.465800
    0.628414     4.476300
    0.632475     4.489200
    0.636536     4.503800
    0.640597     4.521400
    0.644659     4.541200
    0.648720     4.563300
    0.652781     4.587900
    0.656842     4.614600
    0.660903     4.643500
    0.664964     4.674500
    0.669025     4.707700
    0.673086     4.743000
    0.677147     4.780300
    0.681208     4.819600
    0.685269     4.860700
    0.689330     4.904000
    0.693391     4.948500
    0.697452     4.994600
    0.701513     5.041800
    0.705574     5.089900
    0.709635     5.139800
    0.713696     5.189300
    0.717757     5.238800
    0.721818     5.288100
    0.725879     5.336600
    0.729940     5.383700
    0.734001     5.428900
    0.738062     5.471400
    0.742124     5.510600
    0.746185     5.545600
    0.750246     5.575700
    0.754307     5.600000
    0.758368     5.619200
    0.762429     5.630200
    0.766490     5.633900

    0.000000     9.919100
    0.005243     9.835000
    0.010486     9.756600
    0.015728     9.668300
    0.020971     9.527000
    0.026214     9.388300
    0.031457     9.253200
    0.036699     9.124500
    0.041942     9.001600
    0.047185     8.884600
    0.052428     8.774400
    0.057671     8.671200
    0.062913     8.575100
    0.068156     8.486000
    0.073399     8.404100
    0.078642     8.329500
    0.083885     8.261300
    0.089127     8.201000
    0.094370     8.147500
    0.099613     8.101900
    0.104856     8.062500
    0.110098     8.030600
    0.115341     8.005600
    0.120584     7.987300
    0.125827     7.975400
    0.131070     7.970000
    0.136312     7.969600
    0.141555     7.975900
    0.146798     7.987300
    0.152041     8.003300
    0.157283     8.023100
    0.162526     8.045900
    0.167769     8.070600
    0.173012     8.096000
    0.178255     8.120900
    0.183497     8.143800
    0.188740     8.163400
    0.193983     8.178700
    0.199226     8.188100
    0.204469     8.191400
    0.204469     8.191400
    0.209158     8.184400
    0.213847     8.163200
    0.218536     8.128900
    0.223226     8.082400
    0.227915     8.025000
    0.232604     7.958200
    0.237294     7.883500
    0.241983     7.802300
    0.246672     7.716300
    0.251361     7.626600
    0.256051     7.534600
    0.260740     7.441500
    0.265429     7.348100
    0.270119     7.254600
    0.274808     7.163200
    0.279497     7.073700
    0.284186     6.986900
    0.288876     6.904000
    0.293565     6.823900
    0.298254     6.747800
    0.302944     6.676100
    0.307633     6.609000
    0.312322     6.546900
    0.317011     6.491100
    0.321701     6.439700
    0.326390     6.393900
    0.331079     6.354000
    0.335769     6.321000
    0.340458     6.293300
    0.345147     6.272000
    0.349836     6.258300
    0.354526     6.250100
    0.359215     6.248800
    0.363904     6.254300
    0.368594     6.267000
    0.373283     6.286900
    0.377972     6.314100
    0.382661     6.348800
    0.387351     6.391000
    0.387351     6.391000
    0.389695     6.394900
    0.392040     6.406700
    0.394385     6.426100
    0.396729     6.453100
    0.399074     6.487500
    0.401419     6.528900
    0.403763     6.577200
    0.406108     6.631900
    0.408453     6.692600
    0.410797     6.759300
    0.413142     6.831600
    0.415486     6.909100
    0.417831     6.991400
    0.420176     7.078300
    0.422520     7.169600
    0.424865     7.264900
    0.427210     7.364000
    0.429554     7.466700
    0.431899     7.571300
    0.434244     7.680500
    0.436588     7.792700
    0.438933     7.908100
    0.441278     8.025700
    0.443622     8.145900
    0.445967     8.268400
    0.448311     8.393400
    0.450656     8.520100
    0.453001     8.648500
    0.455345     8.778700
    0.457690     8.910200
    0.460035     9.042800
    0.462379     9.175600
    0.464724     9.308800
    0.467069     9.441100
    0.469413     9.570600
    0.471758     9.692800
    0.474103     9.803000
    0.476447     9.886400
    0.478792     9.919100
    0.478792     9.919100
    0.482108     9.850200
    0.485424     9.772800
    0.488739     9.691900
    0.492055     9.611600
    0.495371     9.531800
    0.498687     9.454900
    0.502003     9.380400
    0.505318     9.309200
    0.508634     9.240400
    0.511950     9.176600
    0.515266     9.117100
    0.518582     9.061500
    0.521898     9.010200
    0.525213     8.963600
    0.528529     8.921600
    0.531845     8.882400
    0.535161     8.847800
    0.538477     8.773200
    0.541793     8.699800
    0.545108     8.626400
    0.548424     8.553000
    0.551740     8.479200
    0.555056     8.403600
    0.558372     8.327400
    0.561688     8.248300
    0.565003     8.166000
    0.568319     8.079700
    0.571635     7.988900
    0.574951     7.893500
    0.578267     7.793500
    0.581583     7.690000
    0.584898     7.584900
    0.588214     7.480800
    0.591530     7.381200
    0.594846     7.289800
    0.598162     7.211900
    0.601477     7.151800
    0.604793     7.113800
    0.608109     7.100800
    0.608109     7.100800
    0.612170     7.102200
    0.616231     7.106200
    0.620292     7.113000
    0.624353     7.124000
    0.628414     7.136000
    0.632475     7.150800
    0.636536     7.168200
    0.640597     7.188300
    0.644659     7.211000
    0.648720     7.236400
    0.652781     7.264800
    0.656842     7.295100
    0.660903     7.327900
    0.664964     7.363100
    0.669025     7.400500
    0.673086     7.440200
    0.677147     7.481900
    0.681208     7.525500
    0.685269     7.571000
    0.689330     7.618200
    0.693391     7.666800
    0.697452     7.716900
    0.701513     7.765500
    0.705574     7.816700
    0.709635     7.867100
    0.713696     7.918200
    0.717757     7.968500
    0.721818     8.017900
    0.725879     8.064800
    0.729940     8.108600
    0.734001     8.148500
    0.738062     8.183000
    0.742124     8.210400
    0.746185     8.228800
    0.750246     8.235700
    0.754307     8.230200
    0.758368     8.212900
    0.762429     8.196800
    0.766490     8.191400

    0.000000     9.919100
    0.005243     9.912000
    0.010486     9.803900
    0.015728     9.685200
    0.020971     9.618400
    0.026214     9.557400
    0.031457     9.504100
    0.036699     9.458400
    0.041942     9.421100
    0.047185     9.391800
    0.052428     9.371400
    0.057671     9.360200
    0.062913     9.359000
    0.068156     9.366900
    0.073399     9.383800
    0.078642     9.408500
    0.083885     9.437400
    0.089127     9.464300
    0.094370     9.479100
    0.099613     9.474800
    0.104856     9.451000
    0.110098     9.413600
    0.115341     9.365800
    0.120584     9.309600
    0.125827     9.246300
    0.131070     9.177200
    0.136312     9.102000
    0.141555     9.024400
    0.146798     8.944200
    0.152041     8.862800
    0.157283     8.781100
    0.162526     8.700800
    0.167769     8.621900
    0.173012     8.545300
    0.178255     8.470900
    0.183497     8.398100
    0.188740     8.313400
    0.193983     8.246900
    0.199226     8.205500
    0.204469     8.191400
    0.204469     8.191400
    0.209158     8.207200
    0.213847     8.253500
    0.218536     8.328000
    0.223226     8.427100
    0.227915     8.547200
    0.232604     8.684800
    0.237294     8.837000
    0.241983     9.001100
    0.246672     9.175200
    0.251361     9.357500
    0.256051     9.547000
    0.260740     9.743900
    0.265429     9.848900
    0.270119     9.738500
    0.274808     9.592500
    0.279497     9.426200
    0.284186     9.247100
    0.288876     9.061700
    0.293565     8.873800
    0.298254     8.686600
    0.302944     8.502300
    0.307633     8.322400
    0.312322     8.147800
    0.317011     7.979700
    0.321701     7.818400
    0.326390     7.664500
    0.331079     7.518200
    0.335769     7.380000
    0.340458     7.248900
    0.345147     7.126600
    0.349836     7.013400
    0.354526     6.907400
    0.359215     6.809600
    0.363904     6.718700
    0.368594     6.637200
    0.373283     6.564200
    0.377972     6.498600
    0.382661     6.440900
    0.387351     6.391000
    0.387351     6.391000
    0.389695     6.395000
    0.392040     6.406700
    0.394385     6.426200
    0.396729     6.453200
    0.399074     6.487500
    0.401419     6.529000
    0.403763     6.577200
    0.406108     6.632000
    0.408453     6.692600
    0.410797     6.759300
    0.413142     6.831600
    0.415486     6.909100
    0.417831     6.991400
    0.420176     7.078300
    0.422520     7.169600
    0.424865     7.264900
    0.427210     7.364000
    0.429554     7.466700
    0.431899     7.571300
    0.434244     7.680600
    0.436588     7.792800
    0.438933     7.908100
    0.441278     8.025800
    0.443622     8.145900
    0.445967     8.268400
    0.448311     8.393500
    0.450656     8.520100
    0.453001     8.648500
    0.455345     8.778700
    0.457690     8.910200
    0.460035     9.042800
    0.462379     9.175600
    0.464724     9.308900
    0.467069     9.441100
    0.469413     9.570600
    0.471758     9.692900
    0.474103     9.803000
    0.476447     9.886400
    0.478792     9.919100
    0.478792     9.919100
    0.482108     9.968400
    0.485424     9.983600
    0.488739     9.957400
    0.492055     9.900700
    0.495371     9.827400
    0.498687     9.747900
    0.502003     9.663100
    0.505318     9.577200
    0.508634     9.490800
    0.511950     9.405700
    0.515266     9.321900
    0.518582     9.239300
    0.521898     9.158100
    0.525213     9.078500
    0.528529     9.000400
    0.531845     8.923400
    0.535161     8.849800
    0.538477     8.822000
    0.541793     8.801000
    0.545108     8.783200
    0.548424     8.770000
    0.551740     8.762100
    0.555056     8.759000
    0.558372     8.760600
    0.561688     8.765500
    0.565003     8.775700
    0.568319     8.789700
    0.571635     8.806900
    0.574951     8.826800
    0.578267     8.848700
    0.581583     8.871700
    0.584898     8.895200
    0.588214     8.918500
    0.591530     8.940100
    0.594846     8.957300
    0.598162     8.973200
    0.601477     8.985100
    0.604793     8.992500
    0.608109     8.995000
    0.608109     8.995000
    0.612170     8.996300
    0.616231     9.000100
    0.620292     9.006500
    0.624353     9.015200
    0.628414     9.025800
    0.632475     9.038600
    0.636536     9.052200
    0.640597     9.067800
    0.644659     9.084200
    0.648720     9.100900
    0.652781     9.119000
    0.656842     9.134300
    0.660903     9.147700
    0.664964     9.158600
    0.669025     9.165900
    0.673086     9.168700
    0.677147     9.164600
    0.681208     9.155900
    0.685269     9.140200
    0.689330     9.117800
    0.693391     9.086900
    0.697452     9.048900
    0.701513     9.003100
    0.705574     8.950700
    0.709635     8.892800
    0.713696     8.829900
    0.717757     8.763500
    0.721818     8.695200
    0.725879     8.626100
    0.729940     8.557700
    0.734001     8.491400
    0.738062     8.428600
    0.742124     8.370800
    0.746185     8.319100
    0.750246     8.274800
    0.754307     8.239100
    0.758368     8.212900
    0.762429     8.196800
    0.766490     8.191400

    0.000000    10.569200
    0.005243    10.474800
    0.010486    10.388000
    0.015728    10.307700
    0.020971    10.233600
    0.026214    10.166600
    0.031457    10.105500
    0.036699    10.053300
    0.041942    10.004000
    0.047185     9.959300
    0.052428     9.919100
    0.057671     9.882900
    0.062913     9.850500
    0.068156     9.821200
    0.073399     9.795400
    0.078642     9.773800
    0.083885     9.758900
    0.089127     9.756600
    0.094370     9.774700
    0.099613     9.822800
    0.104856     9.895200
    0.110098     9.986800
    0.115341    10.091800
    0.120584    10.204900
    0.125827    10.143200
    0.131070     9.949500
    0.136312     9.758000
    0.141555     9.575400
    0.146798     9.398500
    0.152041     9.227800
    0.157283     9.064800
    0.162526     8.910200
    0.167769     8.764700
    0.173012     8.630000
    0.178255     8.508100
    0.183497     8.401500
    0.188740     8.326800
    0.193983     8.260600
    0.199226     8.210500
    0.204469     8.191400
    0.204469     8.191400
    0.209158     8.207200
    0.213847     8.253500
